Map,Desired Safe prob,Delay prob (Planning),Delay prob (Execution),Number of agents,Number of goals,Instance,Runtime,Offline Runtime,Online Runtime,Number Of Replans,Online Sum of Service Time,Offline Sum of Service Time,Number of Expands,Min Safe Prob,Algorithm
maze-32-32-2,0.05,0.25,0.25,20,15,1,16.781,16.781,0,0,256,180,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,1,16.333,16.333,0,0,256,180,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,1,16.605,16.605,0,0,256,180,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,1,18.737,18.737,0,0,256,180,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,1,17.091,17.091,0,0,256,180,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,1,60,60,0,0,256,180,49,0.9727,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,1,60,60,0,0,256,180,49,0.9686,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,1,60,60,0,0,256,180,28,0.9757,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,2,10.107,10.107,0,0,168,118,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,2,9.031,9.031,0,0,168,118,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,2,9.703,9.703,0,0,168,118,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,2,11.949,11.949,0,0,168,118,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,2,10.393,10.393,0,0,168,118,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,2,11.363,11.363,0,0,168,118,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,2,11.795,11.795,0,0,168,118,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,2,17.176,17.176,0,0,168,118,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,3,20.485,20.485,0,0,179,128,1,0.7745,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,3,20.164,20.164,0,0,179,128,1,0.7745,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,3,20.337,20.337,0,0,179,128,1,0.7745,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,3,20.316,20.316,0,0,179,128,1,0.8039,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,3,20.27,20.27,0,0,179,128,2,0.9501,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,3,60,60,0,0,179,128,2,0.9827,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,3,52.8,52.8,0,0,177,128,51,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,3,60,60,0,0,179,128,14,0.9929,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,4,9.023,9.023,0,0,132,95,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,4,9.601,9.601,0,0,132,95,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,4,8.321,8.321,0,0,132,95,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,4,8.141,8.141,0,0,132,95,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,4,7.574,7.574,0,0,132,95,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,4,8.134,8.134,0,0,132,95,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,4,10.492,10.492,0,0,132,95,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,4,14.841,14.841,0,0,132,95,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,5,6.326,6.326,0,0,131,87,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,5,7.252,7.252,0,0,131,87,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,5,5.566,5.566,0,0,131,87,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,5,7.044,7.044,0,0,131,87,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,5,5.992,5.992,0,0,131,87,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,5,5.949,5.949,0,0,131,87,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,5,7.553,7.553,0,0,131,87,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,5,14.365,14.365,0,0,131,87,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,6,16.803,16.803,0,0,271,193,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,6,16.926,16.926,0,0,271,193,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,6,17.073,17.073,0,0,271,193,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,6,16.124,16.124,0,0,271,193,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,6,16.682,16.682,0,0,271,193,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,6,20.387,20.387,0,0,271,193,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,6,18.891,18.891,0,0,271,193,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,6,27.09,27.09,0,0,271,193,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,7,8.603,8.603,0,0,167,124,2,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,7,10.159,10.159,0,0,167,124,2,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,7,10.207,10.207,0,0,167,124,2,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,7,9.253,9.253,0,0,167,124,2,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,7,9.383,9.383,0,0,167,124,2,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,7,9.746,9.746,0,0,167,124,2,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,7,9.941,9.941,0,0,167,124,2,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,7,18.567,18.567,0,0,167,124,2,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,8,16.69,16.69,0,0,210,154,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,8,17.364,17.364,0,0,210,154,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,8,15.387,15.387,0,0,210,154,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,8,17.24,17.24,0,0,210,154,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,8,15.277,15.277,0,0,210,154,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,8,19.953,19.953,0,0,210,154,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,8,16.966,16.966,0,0,210,154,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,8,60,60,0,0,215,155,6,0.9992,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,9,14.9,14.9,0,0,168,122,1,0.6951,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,9,11.51,11.51,0,0,168,122,1,0.6951,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,9,13.896,13.896,0,0,168,122,1,0.6951,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,9,14.308,14.308,0,0,168,122,1,0.8026,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,9,25.18,25.18,0,0,168,122,3,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,9,25.733,25.733,0,0,168,122,3,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,9,29.011,29.011,0,0,168,122,3,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,9,36.592,36.592,0,0,168,122,3,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,10,17.373,13.888,3.485,3,241,169,2.25,0.3259,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,10,17.331,13.636,3.695,3,241,169,2.25,0.3259,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,10,17.597,13.472,4.125,4,240,169,2.2,0.5001,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,10,79.781,60,19.781,1,241,169,1855.5,0.7623,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,10,101.664,60,41.664,1,241,169,6253.5,0.9287,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,10,61.105,60,1.105,1,241,169,888.5,0.8607,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,10,120,60,60,1,240,169,305.5,0.7284,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,10,180,60,120,2,240,169,30,0.5755,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,11,17.163,17.163,0,0,257,182,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,11,17.159,17.159,0,0,257,182,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,11,16.401,16.401,0,0,257,182,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,11,15.786,15.786,0,0,257,182,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,11,16.231,16.231,0,0,257,182,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,11,60,60,0,0,257,182,3,0.9775,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,11,60,60,0,0,258,183,17,0.9978,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,11,60,60,0,0,257,182,7,0.9905,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,12,9.382,9.382,0,0,127,86,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,12,9.329,9.329,0,0,127,86,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,12,9.012,9.012,0,0,127,86,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,12,7.475,7.475,0,0,127,86,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,12,10.208,10.208,0,0,127,86,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,12,8.478,8.478,0,0,127,86,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,12,9.389,9.389,0,0,127,86,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,12,13.665,13.665,0,0,127,86,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,13,8.607,8.607,0,0,170,123,1,0.8173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,13,9.504,9.504,0,0,170,123,1,0.8173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,13,9.129,9.129,0,0,170,123,1,0.8173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,13,9.127,9.127,0,0,170,123,1,0.8173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,13,60,60,0,0,171,124,225,0.9103,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,13,60,60,0,0,171,124,288,0.9386,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,13,60,60,0,0,171,124,72,0.927,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,13,60,60,0,0,171,123,25,0.8609,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,14,12.178,12.178,0,0,154,112,1,0.2108,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,14,10.996,10.996,0,0,154,112,1,0.2517,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,14,60,60,0,0,154,112,463,0.4977,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,14,33.599,33.599,0,0,163,112,1115,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,14,32.522,32.522,0,0,163,112,1115,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,14,46.838,46.838,0,0,163,112,1115,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,14,60,60,0,0,154,112,341,0.4511,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,14,60,60,0,0,154,112,33,0.4055,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,15,17.004,17.004,0,0,182,125,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,15,14.035,14.035,0,0,182,125,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,15,12.814,12.814,0,0,182,125,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,15,11.99,11.99,0,0,182,125,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,15,12.006,12.006,0,0,182,125,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,15,13.13,13.13,0,0,182,125,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,15,15.446,15.446,0,0,182,125,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,15,22.087,22.087,0,0,182,125,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,16,8.441,8.441,0,0,113,76,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,16,8.445,8.445,0,0,113,76,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,16,6.501,6.501,0,0,113,76,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,16,8.433,8.433,0,0,113,76,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,16,8.806,8.806,0,0,113,76,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,16,8.06,8.06,0,0,113,76,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,16,8.565,8.565,0,0,113,76,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,16,11.419,11.419,0,0,113,76,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,17,,20.191,,2,,167,6,,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,17,,20.183,,2,,167,5.667,,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,17,60,60,0,0,235,167,82,0.4614,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,17,,60,,1,,167,49,,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,17,60,60,0,0,235,167,82,0.3706,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,17,60,60,0,0,235,167,82,0.4537,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,17,60,60,0,0,235,167,54,0.4582,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,17,,60,,1,,167,22,,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,18,10.185,10.185,0,0,190,134,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,18,9.767,9.767,0,0,190,134,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,18,11.898,11.898,0,0,190,134,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,18,10.859,10.859,0,0,190,134,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,18,10.501,10.501,0,0,190,134,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,18,11.201,11.201,0,0,190,134,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,18,11.527,11.527,0,0,190,134,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,18,21.241,21.241,0,0,190,134,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,19,16.665,16.665,0,0,207,146,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,19,16.705,16.705,0,0,207,146,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,19,17.09,17.09,0,0,207,146,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,19,17.671,17.671,0,0,207,146,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,19,17.565,17.565,0,0,207,146,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,19,15.544,15.544,0,0,207,146,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,19,17.053,17.053,0,0,207,146,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,19,27.465,27.465,0,0,207,146,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,20,8.343,8.343,0,0,155,115,2,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,20,8.757,8.757,0,0,155,115,2,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,20,8.688,8.688,0,0,155,115,2,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,20,10.755,10.755,0,0,155,115,2,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,20,9.811,9.811,0,0,155,115,2,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,20,9.753,9.753,0,0,155,115,2,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,20,11.292,11.292,0,0,155,115,2,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,20,15.014,15.014,0,0,155,115,2,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,21,18.021,18.021,0,0,223,157,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,21,19.039,19.039,0,0,223,157,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,21,19.37,19.37,0,0,223,157,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,21,18.145,18.145,0,0,223,157,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,21,18.363,18.363,0,0,223,157,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,21,18.446,18.446,0,0,223,157,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,21,19.217,19.217,0,0,223,157,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,21,25.081,25.081,0,0,223,157,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,22,109.881,20.379,89.502,2,222,155,2.667,0.6575,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,22,109.5,20.359,89.141,2,222,155,2.667,0.6575,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,22,110.674,20.266,90.408,2,222,155,2.667,0.6575,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,22,109.34,60,49.34,2,223,155,15.333,0.7474,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,22,56,56,0,0,221,156,26,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,22,120,60,60,1,220,155,23,0.673,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,22,89.541,60,29.541,1,223,155,14,0.7224,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,22,112.498,60,52.498,1,220,155,8.5,0.715,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,23,20.334,20.334,0,0,238,175,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,23,20.356,20.356,0,0,238,175,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,23,20.316,20.316,0,0,238,175,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,23,20.351,20.351,0,0,238,175,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,23,20.334,20.334,0,0,238,175,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,23,20.395,20.395,0,0,238,175,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,23,21.172,21.172,0,0,238,175,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,23,28.79,28.79,0,0,238,175,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,24,7.947,7.947,0,0,121,85,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,24,6.043,6.043,0,0,121,85,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,24,7.918,7.918,0,0,121,85,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,24,7.752,7.752,0,0,121,85,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,24,9.183,9.183,0,0,121,85,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,24,7.701,7.701,0,0,121,85,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,24,7.745,7.745,0,0,121,85,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,24,12.28,12.28,0,0,121,85,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,25,16.16,16.16,0,0,177,127,1,0.6575,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,25,15.41,15.41,0,0,177,127,1,0.6575,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,25,17.43,17.43,0,0,177,127,1,0.6575,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,25,16.302,16.302,0,0,177,127,1,0.801,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,25,60,60,0,0,175,127,6,0.792,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,25,60,60,0,0,177,128,14,0.9162,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,25,60,60,0,0,177,128,14,0.913,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,25,60,60,0,0,177,127,5,0.8514,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,26,20.271,20.271,0,0,299,217,1,0.8636,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,26,20.225,20.225,0,0,315,218,1,0.7745,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,26,20.282,20.282,0,0,299,217,1,0.8636,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,26,20.426,20.426,0,0,299,217,1,0.8636,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,26,120,60,60,1,303,211,48,0.921,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,26,60,60,0,0,299,217,64,0.9074,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,26,60,60,0,0,299,217,59,0.8983,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,26,60,60,0,0,299,217,14,0.8985,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,27,6.348,6.348,0,0,150,101,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,27,5.427,5.427,0,0,150,101,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,27,5.966,5.966,0,0,150,101,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,27,6.766,6.766,0,0,150,101,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,27,5.08,5.08,0,0,150,101,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,27,5.028,5.028,0,0,150,101,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,27,6.332,6.332,0,0,150,101,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,27,11.066,11.066,0,0,150,101,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,28,8.148,8.148,0,0,135,93,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,28,7.95,7.95,0,0,135,93,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,28,7.593,7.593,0,0,135,93,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,28,6.587,6.587,0,0,135,93,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,28,7.148,7.148,0,0,135,93,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,28,7.944,7.944,0,0,135,93,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,28,7.361,7.361,0,0,135,93,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,28,14.994,14.994,0,0,135,93,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,29,13.98,13.98,0,0,141,95,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,29,11.715,11.715,0,0,141,95,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,29,12.543,12.543,0,0,141,95,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,29,11.875,11.875,0,0,141,95,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,29,11.444,11.444,0,0,141,95,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,29,12.223,12.223,0,0,141,95,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,29,11.999,11.999,0,0,141,95,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,29,17.654,17.654,0,0,141,95,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,30,13.265,13.265,0,0,178,121,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,30,13.071,13.071,0,0,178,121,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,30,13.674,13.674,0,0,178,121,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,30,13.823,13.823,0,0,178,121,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,30,13.167,13.167,0,0,178,121,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,30,13.841,13.841,0,0,178,121,1,0.99,RCbssTA
maze-32-32-2,0.999,0.25,0.25,20,15,30,14.481,14.481,0,0,178,121,1,0.999,RCbssTA
maze-32-32-2,0.9999,0.25,0.25,20,15,30,22.721,22.721,0,0,178,121,1,0.9999,RCbssTA
maze-32-32-2,0.05,0.25,0.25,20,15,31,17.183,17.183,0,0,183,132,1,0.9173,RCbssTA
maze-32-32-2,0.25,0.25,0.25,20,15,31,18.459,18.459,0,0,183,132,1,0.9173,RCbssTA
maze-32-32-2,0.5,0.25,0.25,20,15,31,15.409,15.409,0,0,183,132,1,0.9173,RCbssTA
maze-32-32-2,0.8,0.25,0.25,20,15,31,14.559,14.559,0,0,183,132,1,0.9173,RCbssTA
maze-32-32-2,0.95,0.25,0.25,20,15,31,17.665,17.665,0,0,183,132,1,0.9505,RCbssTA
maze-32-32-2,0.99,0.25,0.25,20,15,31,14.512,14.512,0,0,183,132,1,0.99,RCbssTA
